w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
8.39,846.17513654,1565.51819384,1366.71012031,869.467196885,811.107159945
8.392,846.67618363,1566.46889807,1367.62087019,869.929401843,811.570779098
8.394,847.177525265,1567.42000549,1368.53199758,870.391919693,812.03465138
8.396,847.679161447,1568.37151608,1369.4435025,870.854750433,812.498776791
8.398,848.181092176,1569.32342986,1370.35538494,871.317894064,812.963155331
8.4,848.683317451,1570.27574681,1371.26764489,871.781350587,813.427787
8.402,849.185837273,1571.22846695,1372.18028237,872.24512,813.892671798
8.404,849.688651641,1572.18159027,1373.09329736,872.709202305,814.357809724
8.406,850.191760555,1573.13511677,1374.00668987,873.173597501,814.823200779
8.408,850.695164016,1574.08904645,1374.92045991,873.638305587,815.288844963
8.41,851.198862024,1575.04337931,1375.83460746,874.103326565,815.754742276
8.412,851.702854578,1575.99811535,1376.74913253,874.568660435,816.220892718
8.414,852.207141678,1576.95325457,1377.66403512,875.034307195,816.687296288
8.416,852.711723325,1577.90879698,1378.57931523,875.500266846,817.153952988
8.418,853.216599518,1578.86474256,1379.49497286,875.966539389,817.620862816
8.42,853.721770258,1579.82109133,1380.41100801,876.433124822,818.088025773
8.422,854.227235544,1580.77784327,1381.32742067,876.900023147,818.555441859
8.424,854.732995377,1581.7349984,1382.24421086,877.367234363,819.023111074
8.426,855.239049756,1582.69255671,1383.16137857,877.83475847,819.491033417
8.428,855.745398682,1583.6505182,1384.07892379,878.302595468,819.95920889
8.43,856.252042154,1584.60888287,1384.99684654,878.770745357,820.427637491
8.432,856.758980173,1585.56765072,1385.9151468,879.239208137,820.896319221
8.434,857.266212738,1586.52682175,1386.83382458,879.707983808,821.36525408
8.436,857.773739849,1587.48639596,1387.75287989,880.177072371,821.834442067
8.438,858.281561507,1588.44637335,1388.67231271,880.646473824,822.303883184
8.44,858.789677712,1589.40675393,1389.59212305,881.116188169,822.773577429
8.442,859.298088463,1590.36753768,1390.51231091,881.586215405,823.243524803
8.444,859.80679376,1591.32872462,1391.43287629,882.056555532,823.713725306
8.446,860.315793604,1592.29031473,1392.35381919,882.52720855,824.184178938
8.448,860.825087995,1593.25230803,1393.27513961,882.998174459,824.654885699
8.45,861.334676932,1594.21470451,1394.19683754,883.469453259,825.125845589
8.452,861.844560415,1595.17750417,1395.118913,883.941044951,825.597058607
8.454,862.354738445,1596.14070701,1396.04136598,884.412949533,826.068524754
8.456,862.865211021,1597.10431303,1396.96419647,884.885167007,826.54024403
8.458,863.375978144,1598.06832223,1397.88740449,885.357697371,827.012216435
8.46,863.887039813,1599.03273461,1398.81099002,885.830540627,827.484441969
8.462,864.398396029,1599.99755018,1399.73495307,886.303696774,827.956920631
8.464,864.910046791,1600.96276892,1400.65929365,886.777165812,828.429652422
8.466,865.4219921,1601.92839085,1401.58401174,887.250947741,828.902637343
8.468,865.934231955,1602.89441595,1402.50910735,887.725042561,829.375875392
8.47,866.446766356,1603.86084424,1403.43458048,888.199450273,829.849366569
8.472,866.959595305,1604.82767571,1404.36043113,888.674170875,830.323110876
8.474,867.472718799,1605.79491036,1405.2866593,889.149204369,830.797108312
8.476,867.98613684,1606.76254819,1406.21326499,889.624550754,831.271358876
8.478,868.499849428,1607.7305892,1407.14024819,890.100210029,831.745862569
8.48,869.013856562,1608.69903339,1408.06760892,890.576182196,832.220619391
8.482,869.528158242,1609.66788076,1408.99534717,891.052467254,832.695629342
8.484,870.042754469,1610.63713131,1409.92346293,891.529065204,833.170892422
8.486,870.557645242,1611.60678505,1410.85195622,892.005976044,833.64640863
8.488,871.072830562,1612.57684196,1411.78082702,892.483199775,834.122177967
8.49,871.588310428,1613.54730206,1412.71007535,892.960736398,834.598200433
8.492,872.104084841,1614.51816534,1413.63970119,893.438585911,835.074476028
8.494,872.6201538,1615.48943179,1414.56970455,893.916748316,835.551004752
8.496,873.136517306,1616.46110143,1415.50008543,894.395223612,836.027786605
8.498,873.653175358,1617.43317425,1416.43084383,894.874011799,836.504821586
8.5,874.170127957,1618.40565025,1417.36197975,895.353112877,836.982109697
8.502,874.687375102,1619.37852943,1418.29349319,895.832526846,837.459650936
8.504,875.204916794,1620.35181179,1419.22538415,896.312253706,837.937445304
8.506,875.722753032,1621.32549734,1420.15765263,896.792293458,838.415492801
8.508,876.240883817,1622.29958606,1421.09029862,897.2726461,838.893793426
8.51,876.759309148,1623.27407796,1422.02332214,897.753311634,839.372347181
8.512,877.278029025,1624.24897305,1422.95672318,898.234290059,839.851154064
8.514,877.797043449,1625.22427132,1423.89050173,898.715581374,840.330214076
8.516,878.316352419,1626.19997276,1424.8246578,899.197185581,840.809527217
8.518,878.835955936,1627.17607739,1425.7591914,899.679102679,841.289093487
8.52,879.355854,1628.1525852,1426.69410251,900.161332669,841.768912885
8.522,879.87604661,1629.12949619,1427.62939114,900.643875549,842.248985413
8.524,880.396533766,1630.10681036,1428.56505729,901.12673132,842.729311069
8.526,880.917315469,1631.08452771,1429.50110096,901.609899983,843.209889854
8.528,881.438391718,1632.06264824,1430.43752215,902.093381536,843.690721768
8.53,881.959762514,1633.04117196,1431.37432086,902.577175981,844.171806811
8.532,882.481427856,1634.02009885,1432.31149709,903.061283317,844.653144983
8.534,883.003387745,1634.99942893,1433.24905084,903.545703544,845.134736283
8.536,883.52564218,1635.97916218,1434.18698211,904.030436662,845.616580712
8.538,884.048191162,1636.95929862,1435.12529089,904.515482671,846.09867827
8.54,884.57103469,1637.93983824,1436.0639772,905.000841571,846.581028957
8.542,885.094172764,1638.92078104,1437.00304102,905.486513363,847.063632773
8.544,885.617605385,1639.90212701,1437.94248237,905.972498045,847.546489718
8.546,886.141332553,1640.88387618,1438.88230123,906.458795619,848.029599791
8.548,886.665354267,1641.86602852,1439.82249761,906.945406084,848.512962993
8.55,887.189670527,1642.84858404,1440.76307152,907.43232944,848.996579324
8.552,887.714281334,1643.83154274,1441.70402294,907.919565687,849.480448784
8.554,888.239186688,1644.81490462,1442.64535188,908.407114825,849.964571373
8.556,888.764386587,1645.79866969,1443.58705834,908.894976854,850.448947091
8.558,889.289881034,1646.78283794,1444.52914232,909.383151774,850.933575937
8.56,889.815670027,1647.76740936,1445.47160382,909.871639586,851.418457912
8.562,890.341753566,1648.75238397,1446.41444283,910.360440288,851.903593016
8.564,890.868131652,1649.73776176,1447.35765937,910.849553882,852.388981249
8.566,891.394804284,1650.72354273,1448.30125343,911.338980366,852.874622611
8.568,891.921771463,1651.70972688,1449.245225,911.828719742,853.360517102
8.57,892.449033188,1652.69631421,1450.1895741,912.318772009,853.846664721
8.572,892.97658946,1653.68330472,1451.13430071,912.809137167,854.333065469
8.574,893.504440278,1654.67069841,1452.07940485,913.299815217,854.819719346
8.576,894.032585642,1655.65849528,1453.0248865,913.790806157,855.306626352
8.578,894.561025553,1656.64669534,1453.97074567,914.282109988,855.793786487
8.58,895.089760011,1657.63529857,1454.91698236,914.773726711,856.281199751
8.582,895.618789015,1658.62430499,1455.86359657,915.265656324,856.768866143
8.584,896.148112565,1659.61371459,1456.8105883,915.757898829,857.256785664
8.586,896.677730662,1660.60352736,1457.75795755,916.250454225,857.744958314
8.588,897.207643306,1661.59374332,1458.70570432,916.743322512,858.233384093
8.59,897.737850496,1662.58436246,1459.65382861,917.23650369,858.722063001
8.592,898.268352232,1663.57538478,1460.60233042,917.729997759,859.210995037
8.594,898.799148515,1664.56681028,1461.55120974,918.22380472,859.700180203
8.596,899.330239344,1665.55863897,1462.50046659,918.717924571,860.189618497
8.598,899.86162472,1666.55087083,1463.45010095,919.212357314,860.67930992
8.6,900.393304642,1667.54350587,1464.40011284,919.707102947,861.169254472
8.602,900.925279111,1668.5365441,1465.35050224,920.202161472,861.659452153
8.604,901.457548126,1669.5299855,1466.30126916,920.697532888,862.149902962
8.606,901.990111688,1670.52383009,1467.25241361,921.193217195,862.6406069
8.608,902.522969796,1671.51807786,1468.20393557,921.689214393,863.131563968
8.61,903.056122451,1672.5127288,1469.15583505,922.185524482,863.622774164
8.612,903.589569652,1673.50778293,1470.10811205,922.682147463,864.114237489
8.614,904.123311399,1674.50324024,1471.06076657,923.179083334,864.605953942
8.616,904.657347693,1675.49910073,1472.01379861,923.676332097,865.097923525
8.618,905.191678534,1676.49536441,1472.96720816,924.17389375,865.590146236
8.62,905.726303921,1677.49203126,1473.92099524,924.671768295,866.082622076
8.622,906.261223854,1678.48910129,1474.87515984,925.169955731,866.575351045
8.624,906.796438334,1679.48657451,1475.82970195,925.668456058,867.068333143
8.626,907.33194736,1680.4844509,1476.78462159,926.167269276,867.56156837
8.628,907.867750933,1681.48273048,1477.73991874,926.666395385,868.055056725
8.63,908.403849053,1682.48141324,1478.69559342,927.165834386,868.54879821
8.632,908.940241718,1683.48049917,1479.65164561,927.665586277,869.042792823
8.634,909.476928931,1684.47998829,1480.60807532,928.16565106,869.537040565
8.636,910.013910689,1685.47988059,1481.56488255,928.666028733,870.031541436
8.638,910.551186995,1686.48017607,1482.5220673,929.166719298,870.526295435
8.64,911.088757846,1687.48087473,1483.47962957,929.667722754,871.021302564
8.642,911.626623245,1688.48197658,1484.43756936,930.169039101,871.516562821
8.644,912.164783189,1689.4834816,1485.39588667,930.670668339,872.012076207
8.646,912.70323768,1690.4853898,1486.3545815,931.172610468,872.507842722
8.648,913.241986718,1691.48770119,1487.31365385,931.674865489,873.003862366
8.65,913.781030302,1692.49041575,1488.27310371,932.1774334,873.500135139
8.652,914.320368432,1693.4935335,1489.2329311,932.680314203,873.99666104
8.654,914.860001109,1694.49705443,1490.19313601,933.183507896,874.493440071
8.656,915.399928333,1695.50097854,1491.15371843,933.687014481,874.99047223
8.658,915.940150103,1696.50530582,1492.11467837,934.190833957,875.487757518
8.66,916.480666419,1697.51003629,1493.07601584,934.694966324,875.985295935
8.662,917.021477282,1698.51516995,1494.03773082,935.199411582,876.48308748
8.664,917.562582691,1699.52070678,1494.99982332,935.704169731,876.981132155
8.666,918.103982647,1700.52664679,1495.96229334,936.209240772,877.479429958
8.668,918.64567715,1701.53298998,1496.92514088,936.714624703,877.97798089
8.67,919.187666198,1702.53973636,1497.88836594,937.220321526,878.476784951
8.672,919.729949794,1703.54688591,1498.85196852,937.726331239,878.975842141
8.674,920.272527935,1704.55443865,1499.81594862,938.232653844,879.47515246
8.676,920.815400623,1705.56239457,1500.78030624,938.73928934,879.974715907
8.678,921.358567858,1706.57075366,1501.74504137,939.246237727,880.474532483
8.68,921.902029639,1707.57951594,1502.71015403,939.753499005,880.974602188
8.682,922.445785967,1708.5886814,1503.6756442,940.261073175,881.474925022
8.684,922.989836841,1709.59825004,1504.6415119,940.768960235,881.975500985
8.686,923.534182261,1710.60822187,1505.60775711,941.277160186,882.476330077
8.688,924.078822228,1711.61859687,1506.57437984,941.785673029,882.977412297
8.69,924.623756742,1712.62937505,1507.5413801,942.294498763,883.478747647
8.692,925.168985802,1713.64055641,1508.50875787,942.803637388,883.980336125
8.694,925.714509408,1714.65214096,1509.47651316,943.313088903,884.482177732
8.696,926.260327561,1715.66412869,1510.44464597,943.82285331,884.984272467
8.698,926.806440261,1716.67651959,1511.4131563,944.332930609,885.486620332
8.7,927.352847506,1717.68931368,1512.38204415,944.843320798,885.989221325
8.702,927.899549299,1718.70251095,1513.35130952,945.354023878,886.492075448
8.704,928.446545637,1719.7161114,1514.3209524,945.86503985,886.995182699
8.706,928.993836523,1720.73011503,1515.29097281,946.376368712,887.498543079
8.708,929.541421954,1721.74452184,1516.26137074,946.888010466,888.002156588
8.71,930.089301933,1722.75933183,1517.23214618,947.399965111,888.506023225
8.712,930.637476457,1723.774545,1518.20329915,947.912232647,889.010142992
8.714,931.185945528,1724.79016136,1519.17482963,948.424813074,889.514515887
8.716,931.734709146,1725.80618089,1520.14673763,948.937706392,890.019141911
8.718,932.28376731,1726.82260361,1521.11902316,949.450912601,890.524021064
8.72,932.833120021,1727.8394295,1522.0916862,949.964431702,891.029153346
8.722,933.382767278,1728.85665858,1523.06472676,950.478263693,891.534538756
8.724,933.932709081,1729.87429084,1524.03814484,950.992408576,892.040177296
8.726,934.482945431,1730.89232628,1525.01194044,951.506866349,892.546068964
8.728,935.033476328,1731.9107649,1525.98611356,952.021637014,893.052213761
8.73,935.584301771,1732.9296067,1526.9606642,952.53672057,893.558611687
8.732,936.13542176,1733.94885168,1527.93559235,953.052117017,894.065262742
8.734,936.686836296,1734.96849984,1528.91089803,953.567826355,894.572166925
8.736,937.238545378,1735.98855119,1529.88658123,954.083848585,895.079324238
8.738,937.790549007,1737.00900571,1530.86264194,954.600183705,895.586734679
8.74,938.342847182,1738.02986341,1531.83908018,955.116831716,896.094398249
8.742,938.895439904,1739.0511243,1532.81589593,955.633792619,896.602314948
8.744,939.448327172,1740.07278837,1533.7930892,956.151066413,897.110484775
8.746,940.001508987,1741.09485561,1534.77066,956.668653098,897.618907732
8.748,940.554985348,1742.11732604,1535.74860831,957.186552674,898.127583817
8.75,941.108756256,1743.14019965,1536.72693414,957.704765141,898.636513032
8.752,941.66282171,1744.16347644,1537.70563749,958.223290499,899.145695375
8.754,942.21718171,1745.18715641,1538.68471836,958.742128748,899.655130847
8.756,942.771836257,1746.21123957,1539.66417675,959.261279888,900.164819447
8.758,943.326785351,1747.2357259,1540.64401266,959.78074392,900.674761177
8.76,943.882028991,1748.26061541,1541.62422608,960.300520843,901.184956035
8.762,944.437567177,1749.28590811,1542.60481703,960.820610656,901.695404022
8.764,944.99339991,1750.31160398,1543.5857855,961.341013361,902.206105139
8.766,945.54952719,1751.33770304,1544.56713148,961.861728957,902.717059383
8.768,946.105949016,1752.36420528,1545.54885499,962.382757444,903.228266757
8.77,946.662665388,1753.39111069,1546.53095601,962.904098822,903.73972726
8.772,947.219676307,1754.41841929,1547.51343455,963.425753092,904.251440891
8.774,947.776981772,1755.44613107,1548.49629062,963.947720252,904.763407651
8.776,948.334581784,1756.47424603,1549.4795242,964.470000304,905.27562754
8.778,948.892476342,1757.50276418,1550.4631353,964.992593246,905.788100558
8.78,949.450665447,1758.5316855,1551.44712392,965.51549908,906.300826705
8.782,950.009149098,1759.56101,1552.43149006,966.038717805,906.81380598
8.784,950.567927296,1760.59073769,1553.41623372,966.562249421,907.327038385
8.786,951.12700004,1761.62086855,1554.4013549,967.086093928,907.840523918
8.788,951.68636733,1762.6514026,1555.38685359,967.610251326,908.35426258
8.79,952.246029167,1763.68233982,1556.37272981,968.134721615,908.868254371
8.792,952.805985551,1764.71368023,1557.35898355,968.659504796,909.38249929
8.794,953.366236481,1765.74542382,1558.3456148,969.184600867,909.896997339
8.796,953.926781957,1766.77757059,1559.33262358,969.71000983,910.411748516
8.798,954.48762198,1767.81012054,1560.32000987,970.235731684,910.926752823
8.8,955.04875655,1768.84307367,1561.30777369,970.761766428,911.442010258
8.802,955.610185666,1769.87642998,1562.29591502,971.288114064,911.957520821
8.804,956.171909328,1770.91018948,1563.28443387,971.814774592,912.473284514
8.806,956.733927537,1771.94435215,1564.27333024,972.34174801,912.989301336
8.808,957.296240292,1772.97891801,1565.26260413,972.869034319,913.505571286
8.81,957.858847594,1774.01388704,1566.25225554,973.396633519,914.022094365
